251,2021-03-16 00:00:00,2021-09-08 00:00:00,33.00,"Wine - White, Lindemans Bin 95",Dar,9,"",""
252,2021-08-01 00:00:00,2020-12-25 00:00:00,98.00,Pur Value,Langsdon,11,"",""
253,2020-09-28 00:00:00,2020-11-24 00:00:00,15.00,Sauce - Balsamic Viniagrette,Lusa,6,"",""
254,2020-12-04 00:00:00,2020-11-18 00:00:00,37.00,Cattail Hearts,Nate,7,"",""
255,2021-01-17 00:00:00,2021-08-28 00:00:00,73.00,Island Oasis - Strawberry,Andras,5,"",""
256,2021-05-24 00:00:00,2021-06-07 00:00:00,56.00,Lettuce - Boston Bib - Organic,Jayme,2,"",""
257,2021-02-12 00:00:00,2021-01-05 00:00:00,34.00,Tea - Herbal Sweet Dreams,Andie,9,"",""
258,2021-09-13 00:00:00,2021-08-19 00:00:00,57.00,Wine - Acient Coast Caberne,Tyler,3,"",""
259,2021-09-01 00:00:00,2020-10-04 00:00:00,83.00,Tilapia - Fillets,Eli,10,"",""
260,2020-11-21 00:00:00,2021-06-23 00:00:00,27.00,Pepper - Cubanelle,Felicle,7,"",""
261,2021-02-18 00:00:00,2020-11-30 00:00:00,73.00,Bread Crumbs - Japanese Style,Pebrook,4,"",""
262,2021-01-27 00:00:00,2021-08-19 00:00:00,88.00,Chocolate Bar - Coffee Crisp,Eimile,9,"",""
263,2021-02-04 00:00:00,2020-10-18 00:00:00,88.00,Pork - Suckling Pig,Opalina,11,"",""
264,2021-09-10 00:00:00,2021-05-23 00:00:00,31.00,Turkey Tenderloin Frozen,Audre,6,"",""
265,2021-08-01 00:00:00,2021-04-02 00:00:00,5.00,Lotus Leaves,Teodoor,6,"",""
266,2021-01-09 00:00:00,2021-05-11 00:00:00,13.00,Plaintain,Doroteya,1,"",""
267,2021-03-15 00:00:00,2020-11-19 00:00:00,28.00,Sandwich Wrap,Verla,7,"",""
268,2021-09-11 00:00:00,2020-12-12 00:00:00,57.00,Soup Knorr Chili With Beans,Enrico,1,"",""
269,2021-03-28 00:00:00,2021-06-26 00:00:00,43.00,Paste - Black Olive,Sula,4,"",""
270,2021-06-01 00:00:00,2021-03-15 00:00:00,33.00,Sprouts - Alfalfa,Grace,5,"",""
271,2021-07-30 00:00:00,2020-10-23 00:00:00,44.00,Beer - Mcauslan Apricot,Pembroke,4,"",""
272,2021-04-27 00:00:00,2020-11-10 00:00:00,3.00,Wheat - Soft Kernal Of Wheat,Sharlene,4,"",""
273,2021-02-27 00:00:00,2020-09-28 00:00:00,5.00,Towels - Paper / Kraft,Benedetta,5,"",""
274,2021-08-24 00:00:00,2021-01-16 00:00:00,15.00,Cheese - Cambozola,Emmye,3,"",""
275,2021-06-26 00:00:00,2021-01-29 00:00:00,81.00,Cream Of Tartar,Emylee,1,"",""
276,2021-03-25 00:00:00,2021-08-13 00:00:00,61.00,"Coconut - Shredded, Unsweet",Padraic,3,"",""
277,2021-07-12 00:00:00,2021-01-22 00:00:00,55.00,Sugar - Palm,Loni,4,"",""
278,2020-12-19 00:00:00,2020-09-22 00:00:00,78.00,"Soup - Campbells, Chix Gumbo",Karoly,9,"",""
279,2020-11-14 00:00:00,2020-12-19 00:00:00,81.00,Chocolate - Milk Coating,Katerine,1,"",""
280,2021-01-10 00:00:00,2021-03-11 00:00:00,77.00,"Shrimp - 16/20, Iqf, Shell On",Tiffi,10,"",""
281,2020-12-24 00:00:00,2021-08-07 00:00:00,17.00,Pastrami,Lorain,3,"",""
282,2021-08-10 00:00:00,2021-05-20 00:00:00,14.00,"Nestea - Ice Tea, Diet",Regen,6,"",""
283,2020-11-26 00:00:00,2021-05-15 00:00:00,21.00,Rice - Sushi,Eddy,8,"",""
284,2021-07-15 00:00:00,2020-09-20 00:00:00,57.00,Island Oasis - Raspberry,Kanya,9,"",""
285,2021-04-14 00:00:00,2020-09-24 00:00:00,24.00,Wine - Prosecco Valdobiaddene,Frederigo,2,"",""
286,2020-12-08 00:00:00,2020-10-14 00:00:00,93.00,Lamb Rack Frenched Australian,Wenda,4,"",""
287,2021-07-12 00:00:00,2020-12-19 00:00:00,20.00,True - Vue Containers,Jammie,2,"",""
288,2020-10-21 00:00:00,2020-12-24 00:00:00,25.00,Gatorade - Lemon Lime,Estell,9,"",""
289,2021-01-05 00:00:00,2020-10-26 00:00:00,83.00,Stock - Fish,Pooh,4,"",""
290,2021-06-26 00:00:00,2020-11-17 00:00:00,65.00,"Bread - Roll, Whole Wheat",Zachery,3,"",""
291,2021-09-01 00:00:00,2020-09-19 00:00:00,87.00,Cleaner - Bleach,Verne,3,"",""
292,2021-01-08 00:00:00,2020-10-29 00:00:00,78.00,Container - Foam Dixie 12 Oz,Verene,6,"",""
293,2020-11-05 00:00:00,2021-04-29 00:00:00,81.00,Veal - Insides Provini,Samson,10,"",""
294,2021-08-24 00:00:00,2021-02-07 00:00:00,85.00,"Chicken - Base, Ultimate",Aurea,9,"",""
295,2021-01-18 00:00:00,2021-06-02 00:00:00,49.00,Ezy Change Mophandle,Gayle,3,"",""
296,2021-08-29 00:00:00,2021-05-26 00:00:00,9.00,Pie Shell - 5,Phaedra,10,"",""
297,2020-09-29 00:00:00,2021-04-09 00:00:00,54.00,"Wine - White, Pinot Grigio",Tiena,9,"",""
298,2021-05-15 00:00:00,2021-06-25 00:00:00,94.00,Apples - Sliced / Wedge,Kristofor,4,"",""
299,2021-05-13 00:00:00,2021-01-07 00:00:00,82.00,Food Colouring - Orange,Guinevere,2,"",""
300,2020-10-26 00:00:00,2021-09-12 00:00:00,20.00,Potato - Sweet,Iggie,11,"",""
301,2021-03-25 00:00:00,2020-10-04 00:00:00,25.00,Spaghetti Squash,Winny,1,"",""
302,2020-12-29 00:00:00,2021-05-01 00:00:00,33.00,Raspberries - Fresh,Briant,5,"",""
303,2021-02-07 00:00:00,2021-04-14 00:00:00,69.00,Chervil - Fresh,Jonathan,2,"",""
304,2021-02-12 00:00:00,2020-11-18 00:00:00,77.00,Vegetable - Base,Cora,4,"",""
305,2021-04-24 00:00:00,2021-03-06 00:00:00,21.00,Hot Choc Vending,Florida,1,"",""
306,2021-02-17 00:00:00,2021-04-02 00:00:00,30.00,Chef Hat 25cm,Mayne,4,"",""
307,2021-05-03 00:00:00,2021-04-12 00:00:00,89.00,Oil - Avocado,Tresa,4,"",""
308,2021-04-25 00:00:00,2020-12-11 00:00:00,5.00,Muffin Batt - Carrot Spice,Trevar,8,"",""
309,2020-11-06 00:00:00,2021-05-13 00:00:00,25.00,Cinnamon Buns Sticky,Skippie,8,"",""
310,2021-05-03 00:00:00,2021-01-27 00:00:00,98.00,Sugar - Splenda Sweetener,Claudianus,1,"",""
311,2020-09-26 00:00:00,2020-09-17 00:00:00,36.00,Lychee - Canned,Mycah,5,"",""
312,2020-10-27 00:00:00,2021-01-22 00:00:00,37.00,Milk - Condensed,Sibel,11,"",""
313,2020-09-26 00:00:00,2021-04-22 00:00:00,55.00,Capicola - Hot,Carissa,4,"",""
314,2021-03-07 00:00:00,2020-10-17 00:00:00,43.00,Tea - Herbal I Love Lemon,Orelia,11,"",""
315,2021-05-06 00:00:00,2020-11-26 00:00:00,79.00,Wine - Wyndham Estate Bin 777,Sheelagh,8,"",""
316,2020-11-26 00:00:00,2021-06-30 00:00:00,18.00,Wine - Baron De Rothschild,Darell,5,"",""
317,2021-01-03 00:00:00,2021-01-29 00:00:00,57.00,"Wine - White, Lindemans Bin 95",Kent,4,"",""
318,2021-01-09 00:00:00,2021-07-21 00:00:00,25.00,"Pasta - Lasagna Noodle, Frozen",Courtney,2,"",""
319,2021-04-11 00:00:00,2021-06-18 00:00:00,24.00,Waffle Stix,Moyra,11,"",""
320,2021-05-04 00:00:00,2021-02-26 00:00:00,48.00,Wine - Chablis 2003 Champs,Rebeka,4,"",""
321,2020-12-25 00:00:00,2020-10-16 00:00:00,98.00,"Wine - White, French Cross",Penn,10,"",""
322,2021-08-10 00:00:00,2021-07-13 00:00:00,45.00,"Veal - Inside, Choice",Emyle,4,"",""
323,2021-04-11 00:00:00,2020-10-04 00:00:00,90.00,"Bread - Roll, Whole Wheat",Augustin,9,"",""
324,2021-07-14 00:00:00,2020-12-09 00:00:00,25.00,Cake - Night And Day Choclate,Brynn,1,"",""
325,2020-12-11 00:00:00,2020-12-20 00:00:00,33.00,"Red Snapper - Fresh, Whole",Anabelle,9,"",""
326,2021-07-16 00:00:00,2020-12-11 00:00:00,79.00,Paper Towel Touchless,Pattie,7,"",""
327,2020-11-09 00:00:00,2021-03-11 00:00:00,73.00,Chocolate - Mi - Amere Semi,Udell,11,"",""
328,2021-05-21 00:00:00,2021-03-03 00:00:00,8.00,Hinge W Undercut,Fenelia,9,"",""
329,2021-07-14 00:00:00,2021-08-08 00:00:00,24.00,Flour - All Purpose,Colby,3,"",""
330,2021-06-23 00:00:00,2021-02-05 00:00:00,72.00,"Nestea - Ice Tea, Diet",Leopold,10,"",""
331,2021-08-24 00:00:00,2020-10-28 00:00:00,45.00,Clam Nectar,Prentice,5,"",""
332,2020-10-16 00:00:00,2020-10-25 00:00:00,84.00,Muskox - French Rack,Sheena,9,"",""
333,2021-03-12 00:00:00,2020-09-26 00:00:00,85.00,"Bread - White, Sliced",Kristo,4,"",""
334,2021-01-26 00:00:00,2021-04-03 00:00:00,98.00,Yogurt - French Vanilla,Charley,3,"",""
335,2021-07-06 00:00:00,2021-03-27 00:00:00,45.00,Beef - Diced,Nils,6,"",""
336,2020-12-16 00:00:00,2020-10-27 00:00:00,78.00,Bagel - Everything,Nial,6,"",""
337,2021-04-15 00:00:00,2020-09-24 00:00:00,33.00,Okra,Theadora,2,"",""
338,2021-01-26 00:00:00,2020-09-17 00:00:00,73.00,"Bar Mix - Pina Colada, 355 Ml",Emelita,2,"",""
339,2021-07-15 00:00:00,2020-11-27 00:00:00,52.00,Shopper Bag - S - 4,Devora,5,"",""
340,2020-11-02 00:00:00,2020-11-09 00:00:00,1.00,Pineapple - Regular,Missy,5,"",""
341,2021-06-18 00:00:00,2021-07-27 00:00:00,36.00,Pepper - Gypsy Pepper,Sonnie,1,"",""
342,2021-03-15 00:00:00,2021-02-21 00:00:00,16.00,Soup - Cream Of Potato / Leek,Daveta,1,"",""
343,2021-02-06 00:00:00,2020-12-13 00:00:00,62.00,Beef - Top Sirloin,Liana,11,"",""
344,2021-09-06 00:00:00,2021-02-11 00:00:00,91.00,Cup - 8oz Coffee Perforated,Shandeigh,6,"",""
345,2021-03-02 00:00:00,2020-09-30 00:00:00,10.00,"Mushroom - Morels, Dry",Stefania,8,"",""
346,2021-06-15 00:00:00,2021-04-29 00:00:00,94.00,"Wine - Red, Antinori Santa",Rita,2,"",""
347,2021-09-04 00:00:00,2021-09-02 00:00:00,6.00,"Bread - Dark Rye, Loaf",Gayelord,7,"",""
348,2021-07-01 00:00:00,2021-09-02 00:00:00,66.00,Asparagus - Mexican,Luelle,5,"",""
349,2020-10-05 00:00:00,2020-10-12 00:00:00,46.00,"Soup - Knorr, Chicken Gumbo",Jimmie,4,"",""
350,2021-02-13 00:00:00,2021-06-13 00:00:00,56.00,Chicken - Tenderloin,Dominica,5,"",""
351,2021-03-16 00:00:00,2021-02-23 00:00:00,16.00,Foil - 4oz Custard Cup,Carlynn,10,"",""
352,2021-02-02 00:00:00,2021-02-25 00:00:00,59.00,Pork - Ham Hocks - Smoked,Lorette,4,"",""
353,2021-06-13 00:00:00,2021-01-15 00:00:00,14.00,"Pork - Bacon, Double Smoked",Alvina,11,"",""
354,2020-09-28 00:00:00,2020-09-24 00:00:00,80.00,Bread - Mini Hamburger Bun,Jayme,9,"",""
355,2020-09-21 00:00:00,2020-10-27 00:00:00,62.00,"Doilies - 12, Paper",Herculie,11,"",""
356,2020-09-26 00:00:00,2020-12-02 00:00:00,41.00,Eggplant - Regular,Felita,5,"",""
357,2021-01-13 00:00:00,2021-04-13 00:00:00,39.00,Cheese - Shred Cheddar / Mozza,Kelsey,4,"",""
358,2020-10-09 00:00:00,2020-09-23 00:00:00,59.00,Steampan - Half Size Shallow,Clarence,5,"",""
359,2021-05-03 00:00:00,2020-10-11 00:00:00,30.00,Steel Wool S.o.s,Dicky,10,"",""
360,2021-08-24 00:00:00,2021-01-31 00:00:00,39.00,Raisin - Golden,Lewiss,1,"",""
361,2021-04-26 00:00:00,2021-01-02 00:00:00,94.00,"Pasta - Shells, Medium, Dry",Sascha,9,"",""
362,2021-03-03 00:00:00,2020-11-18 00:00:00,9.00,Honey - Comb,Bron,9,"",""
363,2021-08-10 00:00:00,2021-02-08 00:00:00,96.00,Zucchini - Green,Giulia,8,"",""
364,2021-04-24 00:00:00,2021-05-17 00:00:00,51.00,Cheese - La Sauvagine,Gusty,9,"",""
365,2021-06-29 00:00:00,2020-10-20 00:00:00,68.00,Cranberries - Dry,Marina,2,"",""
366,2021-02-06 00:00:00,2020-09-24 00:00:00,86.00,Yams,Parnell,4,"",""
367,2021-01-11 00:00:00,2021-05-27 00:00:00,96.00,Cheese - Parmesan Cubes,Josselyn,11,"",""
368,2021-09-02 00:00:00,2021-06-26 00:00:00,37.00,Cookie Dough - Chocolate Chip,Marleen,11,"",""
369,2021-03-02 00:00:00,2021-02-05 00:00:00,89.00,Beef - Flank Steak,Savina,1,"",""
370,2020-09-25 00:00:00,2021-07-07 00:00:00,14.00,Ecolab - Medallion,Towney,3,"",""
371,2021-07-05 00:00:00,2020-11-23 00:00:00,80.00,Vinegar - White Wine,Skyler,11,"",""
372,2021-04-25 00:00:00,2020-10-19 00:00:00,1.00,Spinach - Baby,Hasheem,1,"",""
373,2021-01-04 00:00:00,2021-08-07 00:00:00,86.00,Carbonated Water - Wildberry,Samson,3,"",""
374,2021-07-11 00:00:00,2020-11-02 00:00:00,83.00,Sage Derby,Monika,3,"",""
375,2021-04-30 00:00:00,2020-09-29 00:00:00,23.00,Tray - 12in Rnd Blk,Madelyn,4,"",""
376,2021-03-20 00:00:00,2021-07-18 00:00:00,7.00,Lobster - Tail 6 Oz,Max,10,"",""
377,2021-04-21 00:00:00,2020-12-24 00:00:00,26.00,Teriyaki Sauce,Heriberto,5,"",""
378,2020-12-24 00:00:00,2020-10-28 00:00:00,32.00,"Coffee - Beans, Whole",Jenine,6,"",""
379,2021-07-12 00:00:00,2020-10-08 00:00:00,30.00,"Lemonade - Natural, 591 Ml",Essie,2,"",""
380,2021-02-05 00:00:00,2021-05-11 00:00:00,78.00,Absolut Citron,Webb,2,"",""
381,2021-06-05 00:00:00,2021-08-30 00:00:00,50.00,Nantucket Pine Orangebanana,Fannie,6,"",""
382,2021-09-13 00:00:00,2021-03-06 00:00:00,52.00,Long Island Ice Tea,Nobe,1,"",""
383,2021-05-19 00:00:00,2021-05-31 00:00:00,88.00,Table Cloth 120 Round White,Killie,7,"",""
384,2021-04-03 00:00:00,2020-10-14 00:00:00,84.00,Syrup - Monin - Granny Smith,Chloette,8,"",""
385,2021-03-19 00:00:00,2021-07-15 00:00:00,72.00,Chef Hat 20cm,Llewellyn,11,"",""
386,2020-10-03 00:00:00,2020-11-16 00:00:00,87.00,Soup Campbells Beef With Veg,Alvie,5,"",""
387,2020-10-18 00:00:00,2021-06-28 00:00:00,87.00,Lettuce - Red Leaf,Jilli,4,"",""
388,2020-12-27 00:00:00,2020-11-27 00:00:00,66.00,Sambuca - Ramazzotti,Lem,5,"",""
389,2021-01-22 00:00:00,2021-06-05 00:00:00,73.00,Arizona - Green Tea,Isadora,1,"",""
390,2020-10-05 00:00:00,2021-01-06 00:00:00,44.00,Stainless Steel Cleaner Vision,Carlen,1,"",""
391,2021-09-06 00:00:00,2021-01-08 00:00:00,83.00,Chutney Sauce - Mango,Gerianne,3,"",""
392,2021-08-19 00:00:00,2021-01-26 00:00:00,16.00,Peas Snow,Annabal,11,"",""
393,2020-12-03 00:00:00,2021-01-24 00:00:00,2.00,"Yogurt - Cherry, 175 Gr",Juliet,11,"",""
394,2020-11-05 00:00:00,2021-04-15 00:00:00,11.00,"Pasta - Lasagna Noodle, Frozen",Brande,1,"",""
395,2021-06-10 00:00:00,2021-08-15 00:00:00,45.00,Veal - Insides Provini,Kacie,3,"",""
396,2021-06-22 00:00:00,2021-08-12 00:00:00,15.00,Carbonated Water - Peach,Binnie,1,"",""
397,2020-12-20 00:00:00,2021-04-07 00:00:00,71.00,Calypso - Pineapple Passion,Mordy,8,"",""
398,2020-10-02 00:00:00,2021-08-12 00:00:00,53.00,Strawberries - California,Allx,5,"",""
399,2020-09-16 00:00:00,2021-03-17 00:00:00,84.00,The Pop Shoppe Pinapple,Ange,8,"",""
400,2020-11-28 00:00:00,2020-09-17 00:00:00,89.00,Sugar - Splenda Sweetener,Bud,2,"",""
401,2021-07-10 00:00:00,2021-02-02 00:00:00,13.00,"Pepper - White, Whole",Quintus,10,"",""
402,2020-11-06 00:00:00,2021-08-06 00:00:00,41.00,Beef - Tender Tips,Beverly,10,"",""
403,2021-02-11 00:00:00,2020-09-22 00:00:00,73.00,Mint - Fresh,Darill,8,"",""
404,2020-12-27 00:00:00,2021-07-16 00:00:00,8.00,"Mushroom - Shitake, Dry",Gloria,11,"",""
405,2021-01-22 00:00:00,2021-04-12 00:00:00,93.00,Cheese - Provolone,Odette,8,"",""
406,2020-12-03 00:00:00,2021-05-29 00:00:00,26.00,"Bread - Pullman, Sliced",Chane,6,"",""
407,2020-12-16 00:00:00,2021-07-16 00:00:00,44.00,Bread - Crusty Italian Poly,Milka,6,"",""
408,2021-06-09 00:00:00,2021-06-22 00:00:00,80.00,Sauce - Vodka Blush,Huntlee,2,"",""
409,2021-01-24 00:00:00,2020-12-22 00:00:00,59.00,Milk Powder,Melany,10,"",""
410,2021-01-02 00:00:00,2021-02-17 00:00:00,22.00,"Yogurt - Raspberry, 175 Gr",Frederik,2,"",""
411,2020-11-18 00:00:00,2021-01-17 00:00:00,3.00,Miso - Soy Bean Paste,Rodd,1,"",""
412,2021-04-16 00:00:00,2020-09-18 00:00:00,53.00,Barley - Pearl,Harrie,7,"",""
413,2020-12-27 00:00:00,2020-09-27 00:00:00,58.00,Vinegar - Raspberry,Jorie,2,"",""
414,2021-02-21 00:00:00,2021-05-29 00:00:00,46.00,Beef - Salted,Sutton,9,"",""
415,2021-02-28 00:00:00,2020-10-03 00:00:00,71.00,Tea - Orange Pekoe,Hernando,6,"",""
416,2021-04-26 00:00:00,2021-03-01 00:00:00,58.00,Lobster - Cooked,Lela,1,"",""
417,2020-11-10 00:00:00,2021-04-07 00:00:00,15.00,Iced Tea Concentrate,Creigh,8,"",""
418,2021-07-11 00:00:00,2021-04-16 00:00:00,95.00,Saskatoon Berries - Frozen,Granville,3,"",""
419,2021-06-20 00:00:00,2021-06-13 00:00:00,70.00,"Pork - Chop, Frenched",Rozalin,1,"",""
420,2021-03-20 00:00:00,2020-11-01 00:00:00,16.00,Petite Baguette,Hyacinthia,6,"",""
421,2021-06-24 00:00:00,2021-04-11 00:00:00,87.00,Bread - French Stick,Stefanie,5,"",""
422,2021-02-12 00:00:00,2021-06-16 00:00:00,8.00,Pear - Asian,Don,6,"",""
423,2021-05-10 00:00:00,2021-08-11 00:00:00,55.00,Extract Vanilla Pure,Lezlie,3,"",""
424,2021-04-04 00:00:00,2021-04-05 00:00:00,4.00,Bread Foccacia Whole,Kathie,9,"",""
425,2021-02-22 00:00:00,2021-01-10 00:00:00,84.00,Bread - Italian Corn Meal Poly,Lonna,3,"",""
426,2021-08-05 00:00:00,2021-05-06 00:00:00,53.00,Mousse - Passion Fruit,Tommie,10,"",""
427,2021-01-04 00:00:00,2021-05-10 00:00:00,17.00,Ecolab - Balanced Fusion,Terza,6,"",""
428,2021-07-19 00:00:00,2020-11-17 00:00:00,95.00,Fruit Salad Deluxe,Dun,2,"",""
429,2021-05-23 00:00:00,2021-07-04 00:00:00,34.00,Clam Nectar,Wadsworth,1,"",""
430,2021-06-19 00:00:00,2021-02-07 00:00:00,21.00,Muffin Chocolate Individual Wrap,Kingsly,9,"",""
431,2021-03-16 00:00:00,2020-10-16 00:00:00,84.00,Magnotta Bel Paese Red,Brenda,10,"",""
432,2021-08-31 00:00:00,2021-09-01 00:00:00,86.00,Relish,Ermanno,1,"",""
433,2020-12-22 00:00:00,2021-04-13 00:00:00,4.00,Cheese - Fontina,Sidnee,5,"",""
434,2021-07-09 00:00:00,2021-07-30 00:00:00,4.00,"Pepper - Chillies, Crushed",Krista,11,"",""
435,2021-08-22 00:00:00,2021-07-23 00:00:00,67.00,Cheese - Montery Jack,Quint,5,"",""
436,2021-08-03 00:00:00,2021-01-05 00:00:00,86.00,"Olives - Black, Pitted",Olly,5,"",""
437,2021-07-08 00:00:00,2021-09-03 00:00:00,87.00,"Pepper - Paprika, Hungarian",Templeton,10,"",""
438,2021-07-22 00:00:00,2020-11-10 00:00:00,21.00,Tomato - Peeled Italian Canned,Ludvig,1,"",""
439,2021-03-16 00:00:00,2021-09-06 00:00:00,67.00,Eggplant - Baby,Corrinne,9,"",""
440,2021-05-16 00:00:00,2021-04-13 00:00:00,33.00,Salt - Sea,Danny,6,"",""
441,2021-07-23 00:00:00,2020-12-12 00:00:00,53.00,Tea - Lemon Green Tea,Clarance,3,"",""
442,2020-10-23 00:00:00,2020-12-04 00:00:00,33.00,Parasol Pick Stir Stick,Lanny,9,"",""
443,2021-02-19 00:00:00,2020-12-10 00:00:00,86.00,Potatoes - Idaho 100 Count,Brenna,1,"",""
444,2021-08-06 00:00:00,2021-03-26 00:00:00,50.00,Hot Chocolate - Individual,Olly,10,"",""
445,2020-10-08 00:00:00,2021-09-01 00:00:00,33.00,Pasta - Fusili Tri - Coloured,Gregorius,3,"",""
446,2020-12-12 00:00:00,2020-11-05 00:00:00,13.00,Chutney Sauce,Goran,8,"",""
447,2020-11-02 00:00:00,2021-01-31 00:00:00,16.00,Dried Cherries,Howie,7,"",""
448,2020-12-28 00:00:00,2021-04-16 00:00:00,23.00,Ginger - Fresh,Herminia,11,"",""
449,2021-05-04 00:00:00,2021-03-07 00:00:00,83.00,"Lettuce - Mini Greens, Whole",Morna,9,"",""
450,2021-05-08 00:00:00,2021-08-22 00:00:00,18.00,Blueberries - Frozen,Tessa,4,"",""
451,2020-11-07 00:00:00,2021-07-18 00:00:00,49.00,"Pasta - Fettuccine, Egg, Fresh",Adda,3,"",""
452,2021-02-11 00:00:00,2021-02-19 00:00:00,6.00,"Beets - Candy Cane, Organic",Collete,1,"",""
453,2020-11-25 00:00:00,2020-10-21 00:00:00,31.00,Beer - Labatt Blue,Darbee,6,"",""
454,2021-05-08 00:00:00,2021-07-05 00:00:00,23.00,"Loaf Pan - 2 Lb, Foil",Joelle,4,"",""
455,2021-08-20 00:00:00,2021-03-31 00:00:00,39.00,Cheese - Oka,Marcelle,4,"",""
456,2021-07-11 00:00:00,2021-08-01 00:00:00,94.00,Miso Paste White,Addie,5,"",""
457,2021-03-09 00:00:00,2020-11-03 00:00:00,98.00,Tea - Camomele,Perle,3,"",""
458,2021-09-10 00:00:00,2021-05-08 00:00:00,1.00,Apples - Spartan,Hersch,11,"",""
459,2020-12-05 00:00:00,2021-02-04 00:00:00,89.00,Beer - Blue,Tamma,10,"",""
460,2021-02-17 00:00:00,2021-01-09 00:00:00,14.00,"Liqueur Banana, Ramazzotti",Sigfrid,7,"",""
461,2021-03-15 00:00:00,2021-04-22 00:00:00,62.00,Garam Masala Powder,Goldi,4,"",""
462,2020-12-10 00:00:00,2021-02-08 00:00:00,70.00,Glucose,Corney,9,"",""
463,2021-08-01 00:00:00,2021-02-25 00:00:00,37.00,Table Cloth 120 Round White,Rene,10,"",""
464,2021-05-21 00:00:00,2021-08-02 00:00:00,43.00,Wine - Soave Folonari,Karly,2,"",""
465,2021-02-19 00:00:00,2021-04-13 00:00:00,28.00,"Vodka - Hot, Lnferno",Danella,11,"",""
466,2020-10-23 00:00:00,2021-05-04 00:00:00,32.00,"Bread - Sticks, Thin, Plain",Pincus,5,"",""
467,2021-05-13 00:00:00,2020-12-05 00:00:00,34.00,"Nut - Almond, Blanched, Ground",Hewett,2,"",""
468,2021-08-25 00:00:00,2021-07-26 00:00:00,56.00,"Rum - Spiced, Captain Morgan",Eadmund,8,"",""
469,2021-03-25 00:00:00,2020-10-10 00:00:00,46.00,"Oil - Food, Lacquer Spray",Stephani,8,"",""
470,2020-09-20 00:00:00,2021-07-18 00:00:00,92.00,Chocolate Bar - Coffee Crisp,Mikel,6,"",""
471,2021-04-14 00:00:00,2021-02-25 00:00:00,58.00,Island Oasis - Raspberry,Jeannie,7,"",""
472,2021-01-02 00:00:00,2021-08-24 00:00:00,5.00,"Wine - Red, Cabernet Sauvignon",Pernell,6,"",""
473,2020-10-02 00:00:00,2021-04-09 00:00:00,26.00,Juice - Mango,Pascal,8,"",""
474,2021-08-04 00:00:00,2021-02-18 00:00:00,68.00,Lamb Leg - Bone - In Nz,Zared,11,"",""
475,2020-11-11 00:00:00,2021-07-08 00:00:00,93.00,"Potatoes - Purple, Organic",Collie,9,"",""
476,2021-06-10 00:00:00,2021-08-31 00:00:00,100.00,Shallots,Vyky,9,"",""
477,2020-09-23 00:00:00,2021-09-06 00:00:00,68.00,Fudge - Chocolate Fudge,Donni,7,"",""
478,2021-02-04 00:00:00,2021-07-13 00:00:00,77.00,Gingerale - Diet - Schweppes,Cleveland,7,"",""
479,2020-11-25 00:00:00,2021-07-03 00:00:00,90.00,Nescafe - Frothy French Vanilla,Jordain,3,"",""
480,2021-03-26 00:00:00,2021-02-04 00:00:00,31.00,Juice - Propel Sport,Morna,5,"",""
481,2021-05-10 00:00:00,2021-06-14 00:00:00,22.00,Tea - Honey Green Tea,Oralie,3,"",""
482,2021-01-03 00:00:00,2021-07-06 00:00:00,49.00,Ice Cream Bar - Oreo Sandwich,Bertie,10,"",""
483,2021-04-25 00:00:00,2020-12-07 00:00:00,24.00,Melon - Cantaloupe,Madonna,6,"",""
484,2021-07-21 00:00:00,2021-06-04 00:00:00,26.00,"Lamb - Whole Head Off,nz",Werner,3,"",""
485,2020-12-07 00:00:00,2021-03-09 00:00:00,4.00,Bread Roll Foccacia,Robena,4,"",""
486,2020-12-31 00:00:00,2021-08-25 00:00:00,43.00,Cinnamon Buns Sticky,Staford,2,"",""
487,2020-10-29 00:00:00,2021-02-10 00:00:00,85.00,Lemons,Reynard,7,"",""
488,2021-02-01 00:00:00,2021-06-22 00:00:00,84.00,"Wine - Cahors Ac 2000, Clos",Daphene,5,"",""
489,2021-04-01 00:00:00,2021-04-05 00:00:00,74.00,Hot Chocolate - Individual,Roy,6,"",""
490,2021-09-02 00:00:00,2020-11-15 00:00:00,31.00,Mackerel Whole Fresh,Benedikt,2,"",""
491,2021-03-07 00:00:00,2021-05-09 00:00:00,26.00,"Gingerale - Schweppes, 355 Ml",Ervin,2,"",""
492,2021-06-15 00:00:00,2021-07-05 00:00:00,72.00,Green Scrubbie Pad H.duty,Oralee,4,"",""
493,2020-12-22 00:00:00,2021-03-03 00:00:00,14.00,Halibut - Fletches,Pasquale,1,"",""
494,2020-10-22 00:00:00,2021-07-16 00:00:00,15.00,"Mushroom - Oyster, Fresh",Rebecca,5,"",""
495,2021-02-23 00:00:00,2021-04-27 00:00:00,87.00,Wine - Trimbach Pinot Blanc,Louis,9,"",""
496,2021-09-10 00:00:00,2020-11-30 00:00:00,37.00,Veal - Slab Bacon,Pete,8,"",""
497,2021-07-29 00:00:00,2021-02-21 00:00:00,2.00,Mayonnaise,Sylvan,2,"",""
498,2021-07-29 00:00:00,2021-06-28 00:00:00,54.00,Cheese - Grie Des Champ,Merrie,6,"",""
499,2021-05-22 00:00:00,2020-11-26 00:00:00,19.00,Huck Towels White,Annabell,3,"",""
500,2021-06-08 00:00:00,2020-11-08 00:00:00,60.00,Smoked Tongue,Elizabeth,8,"",""
